"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"147","0500000US13297","Walton County",6657,918,0.137899954934655,NA,NA,NA,NA
"148","0500000US13299","Ware County",2905,566,0.194836488812392,NA,NA,NA,NA
"149","0500000US13301","Warren County",429,13,0.0303030303030303,NA,NA,NA,NA
"150","0500000US13303","Washington County",1548,246,0.158914728682171,NA,NA,NA,NA
"151","0500000US13305","Wayne County",2396,570,0.237896494156928,NA,NA,NA,NA
"152","0500000US13307","Webster County",154,23,0.149350649350649,NA,NA,NA,NA
"153","0500000US13309","Wheeler County",280,55,0.196428571428571,NA,NA,NA,NA
"154","0500000US13311","White County",1736,304,0.175115207373272,NA,NA,NA,NA
"155","0500000US13313","Whitfield County",9297,632,0.0679789179305152,NA,NA,NA,NA
"156","0500000US13315","Wilcox County",542,90,0.166051660516605,NA,NA,NA,NA
"157","0500000US13317","Wilkes County",808,37,0.0457920792079208,NA,NA,NA,NA
"158","0500000US13319","Wilkinson County",718,102,0.142061281337047,NA,NA,NA,NA
"159","0500000US13321","Worth County",1640,153,0.0932926829268293,NA,NA,NA,NA
